CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
CID-004358,Diaz4399,439,France,Male,70,3,164121.95,2,1,0,61797.87,No
CID-004359,Williams4518,784,Germany,Female,84,4,77765.97,1,1,1,78429.58,Yes
CID-004360,Diaz908,690,Germany,Male,65,7,185727.43,2,1,0,49524.35,Yes
CID-004361,Smith784,637,Germany,Male,72,0,94884.71,1,0,0,156059.49,Yes
CID-004362,Lee4337,353,France,Male,32,2,83792.68,1,1,1,87944.03,No
CID-004363,Mendoza4514,590,France,Male,53,10,222698.17,3,1,0,151092.84,No
CID-004364,Patel4985,438,France,Female,36,1,107848.22,2,1,1,114890.92,No
CID-004365,Jones9027,382,France,Male,56,9,239517.01,1,0,0,136123.95,No
CID-004366,Cohen3979,386,Germany,Male,86,10,19107.62,1,1,1,25220.53,No
CID-004367,Cohen8653,805,Spain,Male,77,3,172938.6,1,0,1,162173.23,No
CID-004368,Brown6684,642,France,Female,19,7,229946.01,1,0,0,108536.98,Yes
CID-004369,Davis7275,738,Germany,Male,87,1,152762.63,1,1,1,72237.46,Yes
CID-004370,Nguyen3071,510,Germany,Female,86,7,66655.48,1,1,0,149682.35,No
CID-004371,Khan8858,448,France,Female,25,3,224578.63,2,0,1,13798.77,No
CID-004372,Kim5620,691,France,Male,45,5,172454.26,2,1,1,130387.47,No
CID-004373,Mendoza8181,536,Germany,Male,70,1,102810.43,2,1,1,179317.15,No
CID-004374,Diaz7020,620,France,Female,56,1,35307.37,2,1,0,145065.45,No
CID-004375,Mendoza263,756,Germany,Male,85,6,52461.81,2,1,0,95517.42,Yes
CID-004376,Williams7568,561,France,Female,57,0,52215.81,1,1,0,167088.51,No
CID-004377,Park4389,460,Germany,Female,35,5,238309.26,2,1,0,129781.6,Yes
CID-004378,Williams1493,382,Spain,Male,88,10,82085.31,1,1,1,37446.55,No
CID-004379,Garcia9063,723,France,Male,32,2,228380.56,1,1,0,185271.22,No
CID-004380,Park2058,706,France,Female,50,0,187559.02,1,1,1,69113.1,No
CID-004381,Brown4769,431,France,Male,25,10,94299.3,2,1,0,165606.77,No
CID-004382,Wong3084,739,France,Female,58,9,222494.46,1,0,0,138155.32,No
CID-004383,Wong2011,559,Germany,Female,43,9,110993.04,1,1,1,169420.13,No
CID-004384,Mendoza9081,813,Germany,Male,24,7,133257.29,1,1,1,13198.95,No
CID-004385,Patel4762,355,Spain,Male,20,1,171356.17,1,1,1,118936.29,No
CID-004386,Ali6912,756,France,Female,58,8,74753.73,2,1,0,114533.58,No
CID-004387,Lee8670,707,France,Male,89,7,124208.24,1,1,1,88420.42,No
CID-004388,Mendoza6120,391,France,Female,72,4,138648.47,3,1,1,95881.55,No
CID-004389,Wong2389,521,Germany,Female,23,6,177572.17,1,0,1,174660.98,No
CID-004390,Cohen6244,622,France,Female,55,4,179589.09,2,1,1,33483.24,No
CID-004391,Kim4759,822,France,Female,63,7,69928.3,1,1,0,132768.44,No
CID-004392,Brown9345,795,Germany,Female,58,10,226301.79,1,1,0,50417.68,No
CID-004393,Tanaka1658,567,France,Male,72,1,20476.43,1,1,0,92714.58,No
CID-004394,Jones2220,384,France,Male,34,0,186076.29,2,1,1,15397.74,No
CID-004395,Park2062,496,Germany,Male,83,7,174866.71,2,1,1,91981.02,No
CID-004396,Wong3126,479,France,Female,28,4,12848.76,2,0,1,107919.09,No
CID-004397,Mendoza3701,826,France,Female,38,3,48833.41,2,0,0,151157.46,No
CID-004398,Mendoza8483,842,Spain,Female,48,0,163043.55,2,1,1,155628.48,No
CID-004399,Diaz5887,350,Germany,Female,53,2,141828.0,1,1,0,119687.53,Yes
CID-004400,Davis8130,689,France,Male,33,7,109708.56,2,1,1,192244.5,No
CID-004401,Nguyen1909,822,Germany,Female,59,4,160792.39,2,1,0,116161.36,Yes
CID-004402,Garcia5705,523,Spain,Female,20,9,75995.76,3,1,0,148242.43,No
CID-004403,Rossi8869,445,Spain,Male,20,5,102001.17,1,1,0,187516.49,Yes
CID-004404,Tanaka9834,634,France,Male,91,9,25282.18,1,1,1,41462.13,No
CID-004405,Davis3951,727,Germany,Female,81,2,106720.14,4,0,0,128077.6,Yes
CID-004406,Cohen3182,539,France,Male,46,0,26532.06,1,1,1,127256.57,No
CID-004407,Mendoza5179,627,Germany,Female,68,0,190830.87,2,1,0,111398.81,Yes
CID-004408,Kim9427,711,Germany,Female,53,9,69378.87,2,1,1,195060.66,No
CID-004409,Davis5024,441,Germany,Male,22,8,166491.97,2,0,0,122239.27,No
CID-004410,Singh5,625,France,Female,28,1,31595.95,1,1,0,20908.54,No
CID-004411,Smith2455,443,Germany,Female,38,4,114299.34,3,0,1,134876.72,No
CID-004412,Diaz3949,827,France,Male,82,8,11800.25,1,1,1,157758.79,No
CID-004413,Diaz3165,820,France,Female,42,4,157541.63,2,0,0,120892.79,No
CID-004414,Brown5235,780,France,Male,90,5,146746.9,2,1,0,33158.74,No
CID-004415,Brown9613,766,France,Male,47,8,246288.35,1,1,0,68297.29,No
CID-004416,Khan7976,639,Spain,Female,41,5,8657.8,1,1,1,38211.36,No
CID-004417,Tanaka4929,724,France,Male,59,6,242966.57,3,1,0,22070.27,Yes
CID-004418,Singh7745,645,Germany,Female,46,3,159844.78,1,0,0,180804.01,No
CID-004419,Lee3258,742,France,Female,43,0,126582.86,1,1,0,91157.0,Yes
CID-004420,Park4923,415,Spain,Male,88,0,43066.23,1,1,1,165360.58,No
CID-004421,Williams7380,613,France,Male,47,4,182621.03,2,1,0,35879.88,No
CID-004422,Mendoza4195,426,France,Male,64,3,114589.79,2,1,1,60358.38,No
CID-004423,Smith7877,733,France,Male,89,2,234889.07,1,1,0,42099.89,Yes
CID-004424,Tanaka3171,677,Germany,Male,43,2,157828.91,1,1,0,51974.15,Yes
CID-004425,Tanaka2262,498,Germany,Female,19,7,107017.19,1,0,1,36197.35,No
CID-004426,Cohen9384,671,France,Female,82,3,132207.02,2,1,0,131707.75,No
CID-004427,Ali185,474,Spain,Male,56,9,191366.35,1,1,0,36890.97,No
CID-004428,Ali7151,761,France,Male,60,4,222916.84,1,0,0,194847.71,No
CID-004429,Mendoza2364,464,Spain,Male,40,9,62463.25,2,0,1,45020.57,No
CID-004430,Tanaka9988,540,France,Male,18,6,238893.97,2,1,1,12904.66,No
CID-004431,Diaz3317,762,France,Male,64,3,85238.32,1,1,1,115025.88,No
CID-004432,Mendoza9950,791,Germany,Female,42,6,57678.03,1,1,1,77677.9,No
CID-004433,Diaz3249,354,Germany,Male,88,2,25220.25,1,1,1,115210.17,No
CID-004434,Khan8757,512,France,Male,63,6,145497.83,2,1,1,195921.56,No
CID-004435,Tanaka2847,398,France,Female,54,9,50671.34,1,1,1,70846.16,No
CID-004436,Nguyen3065,781,Spain,Female,25,3,194049.57,2,1,0,171990.0,No
CID-004437,Nguyen6493,755,France,Male,77,5,140218.53,3,0,0,123937.16,No
CID-004438,Singh7366,825,France,Male,71,6,63801.96,2,1,0,92952.68,Yes
CID-004439,Lee4299,687,Germany,Female,70,4,40197.74,3,1,1,37535.56,No
CID-004440,Kim7846,424,Spain,Female,67,6,40909.81,1,1,0,26917.96,Yes
CID-004441,Rossi1740,422,Germany,Male,71,8,188513.22,1,0,0,196502.93,No
CID-004442,Jones6959,747,France,Male,21,2,30996.65,1,0,0,126847.92,No
CID-004443,Davis1944,770,Spain,Female,73,7,200774.65,1,0,1,60310.59,No
CID-004444,Nguyen9853,675,Spain,Female,61,7,7092.19,1,1,1,179499.09,No
CID-004445,Davis9637,618,France,Male,21,5,182794.15,2,1,0,26132.27,No
CID-004446,Garcia1735,592,France,Female,55,5,232623.59,2,1,0,,No
CID-004447,Ali2359,436,France,Male,38,3,236146.26,1,0,0,115657.98,No
CID-004448,Nguyen8401,415,France,Female,68,0,161378.94,1,1,1,157755.58,No
CID-004449,Rossi1079,405,France,Male,90,5,40533.4,1,0,1,14928.2,No
CID-004450,Lee6806,564,Spain,Female,70,7,187627.2,1,1,0,138354.99,No
CID-004451,Williams9403,846,France,Female,47,6,32945.98,3,1,1,162357.69,No
CID-004452,Lee8936,712,,Female,64,8,242282.68,2,0,1,196995.8,No
CID-004453,Tanaka9000,750,France,Male,74,1,167225.56,2,1,0,98857.31,Yes
CID-004454,Rossi6290,845,France,Male,39,10,26966.23,1,0,0,12192.43,No
CID-004455,Garcia2945,463,Germany,Male,84,3,25644.6,1,1,0,92364.0,Yes
CID-004456,Patel3685,753,Germany,Male,37,8,39412.96,2,1,1,19755.51,No
CID-004457,Singh3330,552,Germany,Female,41,5,95374.99,1,0,1,85573.1,No
CID-004458,Brown6367,800,Germany,Male,43,9,49642.76,1,1,1,65272.62,No
CID-004459,Williams7701,828,France,Male,46,9,51690.9,2,1,1,166340.46,No
CID-004460,Garcia6543,714,Germany,Male,57,3,196004.2,1,1,0,153903.25,No
CID-004461,Wong9029,393,France,Male,23,3,122190.46,3,0,0,130268.04,No
CID-004462,Cohen9866,402,France,Male,75,0,192359.55,3,1,1,123170.61,No
CID-004463,Garcia9175,550,France,Female,90,7,16125.11,2,0,1,40420.14,No
CID-004464,Rossi7042,364,Spain,Male,43,6,151019.28,2,1,1,11699.81,No
CID-004465,Park1035,458,Germany,Male,38,6,203811.3,2,1,1,61484.26,No
CID-004466,Park5363,753,Spain,Male,31,1,229006.94,1,1,1,51581.92,No
CID-004467,Smith6349,595,France,Male,67,6,248048.7,1,1,1,,No
CID-004468,Park226,435,Germany,Female,51,10,50665.9,1,1,1,34984.38,No
CID-004469,Patel2596,833,Germany,Female,66,7,239394.5,2,1,0,76633.72,Yes
CID-004470,Garcia3640,522,Spain,Female,28,5,30638.61,2,0,1,132748.32,No
CID-004471,Park9330,745,France,Female,71,5,150678.46,1,1,0,,Yes
CID-004472,Williams7700,501,France,Female,87,10,70422.07,1,1,0,25993.26,No
CID-004473,Mendoza5936,465,Germany,Male,69,0,213140.27,2,1,0,39752.65,Yes
CID-004474,Kim1530,579,France,Female,42,3,110724.52,2,1,1,80667.25,No
CID-004475,Wong2077,610,France,Female,57,9,219736.57,1,1,0,74867.91,No
CID-004476,Mendoza7158,459,France,Female,86,5,246611.37,2,0,1,31943.42,No
CID-004477,Ali9419,765,Germany,Male,68,10,76060.51,2,1,1,177033.3,No
CID-004478,Davis5051,546,France,Male,44,7,108624.29,1,1,1,197201.29,No
CID-004479,Park4038,467,France,Female,65,8,93624.76,1,1,0,76116.95,No
CID-004480,Singh4591,507,France,Female,75,0,129991.27,2,1,1,187368.34,No
CID-004481,Kim1588,453,France,Female,43,3,157502.1,3,0,1,134580.23,No
CID-004482,Davis8275,364,France,Male,32,8,80851.27,1,1,1,126499.6,No
CID-004483,Williams7585,525,Spain,Female,91,7,164133.29,2,1,0,23311.5,No
CID-004484,Kim1436,365,Spain,Male,51,8,231061.29,1,1,1,155622.36,No
CID-004485,Davis607,410,France,Male,24,3,85809.59,2,1,1,138385.14,No
CID-004486,Brown3024,551,France,Male,39,5,58594.73,3,1,1,78840.85,No
CID-004487,Diaz4641,536,France,Male,28,4,201912.76,2,1,1,108475.26,No
CID-004488,Jones4917,716,France,Male,52,4,61455.52,1,1,0,129358.3,No
CID-004489,Diaz836,363,Germany,Male,27,5,162072.02,2,0,0,97020.25,Yes
CID-004490,Tanaka8305,670,Germany,Male,85,5,92906.12,1,1,0,79880.49,Yes
CID-004491,Singh3053,634,Germany,Male,69,6,107427.3,1,0,1,96324.81,No
CID-004492,Khan9122,408,France,Female,45,10,50861.36,2,1,1,129269.27,No
CID-004493,Ali8467,404,Spain,Male,85,9,171137.2,1,0,0,130401.17,No
CID-004494,Brown670,395,Germany,Male,71,1,201620.35,1,0,1,128372.87,No
CID-004495,Wong235,521,France,Female,47,1,19768.26,1,0,0,75969.71,No
CID-004496,Garcia1882,726,Germany,Male,20,10,203857.16,2,1,1,174070.61,No
CID-004497,Williams2631,675,France,Male,21,2,10403.78,4,1,0,139793.06,No
CID-004498,Patel2525,696,France,Male,53,4,174843.64,1,1,1,152497.32,No
CID-004499,Lee1403,449,Spain,Female,59,4,31192.72,2,0,0,32066.38,Yes
CID-004500,Khan3952,489,Spain,Male,74,0,124195.79,2,1,1,156705.53,No
CID-004501,Davis1386,727,Spain,Male,29,4,190153.68,2,0,0,146222.79,No
CID-004502,Davis9153,386,France,Male,41,9,33619.76,1,1,0,151869.99,No
CID-004503,Tanaka2840,489,France,Female,78,6,28115.19,2,1,0,45537.3,No
CID-004504,Jones3878,551,Spain,Male,45,9,98677.84,2,1,0,102800.56,No
CID-004505,Wong1514,740,Germany,Female,75,0,177130.16,1,0,0,170960.79,Yes
CID-004506,Patel8951,608,France,Female,47,8,198403.21,1,1,1,31313.63,No
CID-004507,Brown2423,600,France,Male,82,4,143790.75,2,0,1,81240.82,No
CID-004508,Cohen171,393,France,Female,76,1,248923.29,1,0,0,25597.62,No
CID-004509,Davis2596,598,Germany,Female,88,8,73650.28,3,1,0,189873.58,No
CID-004510,Nguyen7359,504,France,Male,74,3,154754.16,1,1,0,11120.49,Yes
CID-004511,Patel3888,548,Germany,Female,38,9,112711.4,2,1,1,154138.17,No
CID-004512,Park321,498,France,Male,81,10,105506.05,1,1,0,61380.24,No
CID-004513,Williams7490,549,France,Female,27,4,132499.34,2,1,1,26552.47,No
CID-004514,Ali2222,538,France,Male,58,6,82452.16,2,1,1,151275.6,No
CID-004515,Patel2236,604,France,Female,79,2,162187.09,1,1,1,175140.77,No
CID-004516,Diaz3843,656,France,Female,23,3,8108.44,1,1,0,51548.81,No
CID-004517,Khan1940,379,France,Male,62,4,192719.77,2,1,0,98595.29,No
CID-004518,Jones7096,722,Germany,Female,79,10,219722.48,1,1,1,151598.67,No
CID-004519,Patel3739,788,Germany,Female,80,2,199275.18,2,1,0,190808.8,Yes
CID-004520,Davis8332,359,France,Female,90,7,107318.01,1,1,0,15775.52,No
CID-004521,Garcia1168,496,France,Male,88,3,79201.27,2,1,0,44072.59,No
CID-004522,Smith8190,625,France,Female,41,4,122360.31,2,1,0,58070.09,No
CID-004523,Brown806,821,Spain,Female,87,9,123125.86,1,1,1,142355.44,No
CID-004524,Nguyen3366,573,France,Female,38,5,153247.68,1,0,1,146300.51,No
CID-004525,Williams7150,450,France,Male,78,2,123986.34,2,0,0,93097.37,Yes
CID-004526,Jones4300,356,Germany,Male,53,1,105939.01,2,1,1,171290.4,Yes
CID-004527,Brown184,647,Spain,Male,26,9,180765.91,1,1,1,162155.99,No
CID-004528,Singh3841,617,France,Female,74,10,106194.7,2,1,1,193649.96,No
CID-004529,Rossi3581,378,Germany,Male,79,0,59776.74,1,0,1,174318.83,No
CID-004530,Smith3662,533,France,Female,73,0,197957.37,1,1,0,46229.5,Yes
CID-004531,Patel534,805,Germany,Male,65,5,113034.93,1,1,0,18858.39,No
CID-004532,Williams7996,582,France,Male,35,6,189595.13,1,1,0,180747.39,No
CID-004533,Garcia828,500,Spain,Male,61,6,246259.51,2,1,0,22531.29,No
CID-004534,Cohen4931,802,France,Male,33,3,105982.91,2,0,0,177532.44,No
CID-004535,Park4486,687,France,Female,62,5,14919.95,2,1,1,140342.65,No
CID-004536,Diaz618,753,Germany,Male,52,9,44698.58,1,1,0,86979.0,No
CID-004537,Ali9447,681,France,Male,90,3,5139.95,1,1,0,128797.93,No
CID-004538,Rossi8541,734,France,Female,46,4,241884.37,2,0,1,140135.29,No
CID-004539,Ali5738,786,Spain,Female,57,8,68496.8,3,1,1,184159.77,No
CID-004540,Rossi4362,494,France,Male,91,3,161597.28,2,1,1,95242.84,No
CID-004541,Kim5403,586,Germany,Male,91,3,212373.77,2,0,1,107941.56,No
CID-004542,Cohen3964,352,France,Male,30,8,222976.01,1,1,1,193272.94,No
CID-004543,Nguyen9173,601,France,Female,77,5,136720.58,3,1,1,83945.76,No
CID-004544,Brown3154,688,France,Female,37,9,80867.06,2,1,1,137053.04,No
CID-004545,Diaz3291,837,France,Female,66,7,14558.99,1,0,1,102453.46,No
CID-004546,Kim8451,738,France,Female,82,2,229497.82,2,0,0,17078.14,No
CID-004547,Cohen7867,645,France,Male,41,7,183358.75,1,1,1,145206.44,No
CID-004548,Patel1473,485,Germany,Male,69,2,197316.63,2,1,0,187243.53,Yes
CID-004549,Patel1452,403,France,Male,36,2,81246.93,2,1,0,76120.1,No
CID-004550,Singh989,692,France,Male,18,4,54216.04,1,1,1,131188.57,No
CID-004551,Nguyen7838,506,Germany,Male,18,5,74139.39,2,0,1,156703.71,No
CID-004552,Jones1025,552,Germany,Female,41,10,61128.81,2,1,1,142048.97,No
CID-004553,Kim2580,765,France,Female,90,5,186891.88,1,1,0,56877.55,Yes
CID-004554,Singh4184,442,Spain,Male,69,7,76335.96,2,0,1,139890.6,No
CID-004555,Nguyen6658,601,Spain,Male,18,4,168082.92,1,0,0,145917.37,No
CID-004556,Cohen6994,372,Germany,Male,76,10,104107.09,1,1,0,139533.02,No
CID-004557,Patel3680,362,Germany,Female,78,2,211579.52,2,1,1,77795.05,No
CID-004558,Garcia7256,760,Spain,Female,54,2,110465.37,2,1,1,188256.93,No
CID-004559,Singh7318,444,France,Male,73,4,23422.28,2,1,0,32549.3,No
CID-004560,Davis4890,377,Spain,Male,29,1,174379.03,1,0,1,48485.43,No
CID-004561,Kim1360,605,Spain,Female,39,3,71152.81,1,1,0,190137.51,No
CID-004562,Rossi3934,379,Germany,Female,36,7,225513.92,2,1,1,159200.7,No
CID-004563,Nguyen2098,740,Germany,Male,46,6,188112.47,4,1,1,49791.32,Yes
CID-004564,Garcia209,742,Spain,Female,77,6,185176.2,1,1,0,50855.22,No
CID-004565,Davis4079,609,Spain,Male,51,1,57112.03,2,1,1,119971.97,No
CID-004566,Ali7674,788,Spain,Male,89,0,173150.63,2,1,0,20145.77,Yes
CID-004567,Cohen3985,386,France,Female,27,3,96622.21,1,1,0,149226.04,No
CID-004568,Ali7937,679,,Male,90,7,126777.12,1,1,1,176627.95,No
CID-004569,Kim6644,841,Germany,Female,78,8,75392.42,1,1,0,155869.24,No
CID-004570,Patel6526,403,Germany,Female,26,0,200001.53,2,1,0,135715.24,Yes
CID-004571,Park793,461,Germany,Male,55,3,145145.83,3,0,1,96443.19,No
CID-004572,Nguyen142,660,Germany,Female,34,7,161362.32,1,1,0,135101.52,No
CID-004573,Patel1425,576,France,Female,36,10,61198.96,2,1,1,34848.57,No
CID-004574,Garcia471,664,France,Female,27,9,152576.58,2,1,0,102559.84,No
CID-004575,Tanaka7115,814,France,Male,80,4,28259.42,3,0,0,151759.95,No
CID-004576,Lee329,570,Germany,Male,44,0,73753.46,1,1,1,149322.06,No
CID-004577,Brown9323,618,France,Female,21,7,114222.46,1,0,0,118183.69,No
CID-004578,Wong3551,783,France,Male,59,6,201328.98,1,1,0,125220.36,No
CID-004579,Diaz4700,678,France,Female,24,7,201181.03,2,0,0,25087.06,No
CID-004580,Cohen3775,424,Germany,Female,40,3,1028.57,2,0,0,49916.38,No
CID-004581,Singh2975,820,France,Female,44,2,232300.21,2,1,0,132538.55,No
CID-004582,Kim1813,801,Germany,Female,43,2,120836.53,1,0,0,102325.51,Yes
CID-004583,Mendoza2249,685,Spain,Female,76,5,63075.84,2,1,1,127720.34,No
CID-004584,Jones6407,708,France,Male,71,0,134749.36,1,0,1,20143.89,Yes
CID-004585,Cohen6666,824,France,Male,66,9,58679.2,1,1,0,89332.8,No
CID-004586,Lee8092,600,Germany,Male,32,9,89506.44,1,1,0,104995.94,No
CID-004587,Mendoza3267,375,Germany,Male,65,0,44678.95,1,1,0,198951.44,Yes
CID-004588,Park8935,476,Germany,Male,78,2,190371.5,1,0,1,98543.46,Yes
CID-004589,Tanaka6675,659,Spain,Male,31,9,30549.0,1,0,0,131761.68,No
CID-004590,Khan8048,478,Germany,Female,26,9,59829.34,1,0,0,198248.71,No
CID-004591,Kim7363,744,Spain,Female,43,1,213761.38,2,1,1,40521.07,No
CID-004592,Park3335,376,France,Female,56,6,57482.83,2,1,0,80229.09,No
CID-004593,Wong4165,549,Germany,Female,78,4,185861.01,1,1,0,162707.39,Yes
CID-004594,Lee3342,442,France,Male,58,4,139043.05,4,0,1,67779.09,No
CID-004595,Davis2020,393,France,Female,80,3,91898.35,1,1,0,127186.43,Yes
CID-004596,Smith4191,631,France,Male,63,7,84716.42,1,1,0,164492.08,No
CID-004597,Ali3700,819,France,Male,34,9,166343.06,2,1,1,21784.36,No
CID-004598,Ali9093,490,France,Male,73,2,147863.27,3,1,1,155237.39,No
CID-004599,Brown1889,520,Spain,Female,85,5,218574.07,3,1,0,98902.11,Yes
CID-004600,Nguyen1861,536,Germany,Female,66,1,123226.06,2,1,1,18554.81,Yes
CID-004601,Tanaka4416,781,France,Male,35,9,150889.61,1,1,0,,No
CID-004602,Brown9176,528,Spain,Male,24,7,17188.67,2,1,0,61207.92,No
CID-004603,Cohen4216,719,France,Male,54,0,240481.03,1,1,0,79787.46,No
CID-004604,Jones9495,561,Germany,Male,83,1,227248.75,1,1,0,166439.38,Yes
CID-004605,Tanaka5898,674,France,Male,46,10,247955.01,3,1,0,175095.46,No
CID-004606,Mendoza6822,628,Spain,Female,24,7,183983.62,1,0,1,18116.71,No
CID-004607,Kim5588,522,France,Female,74,7,154092.86,1,1,1,50240.03,No
CID-004608,Tanaka5670,573,France,Female,35,10,92542.7,1,1,1,68034.42,No
CID-004609,Ali114,627,Germany,Female,66,6,234882.03,1,1,0,153475.4,Yes
CID-004610,Mendoza4290,796,France,Female,77,4,1535.28,2,0,0,130436.79,No
CID-004611,Nguyen9591,592,Spain,Male,83,10,156325.37,1,0,0,50225.07,No
CID-004612,Wong6141,524,France,Female,72,9,213477.42,2,1,1,90131.43,No
CID-004613,Diaz5254,618,Spain,Male,73,7,102172.08,2,0,1,161818.73,No
CID-004614,Nguyen5876,444,France,Male,42,7,16886.17,1,0,1,139797.91,No
CID-004615,Williams1645,480,France,Male,70,5,232142.03,1,1,1,66007.78,No
CID-004616,Singh8190,654,France,Male,58,6,194370.34,2,1,0,139570.79,No
CID-004617,Kim8194,686,Spain,Female,77,7,82610.6,1,1,0,92278.75,No
CID-004618,Kim9833,545,Germany,Male,44,4,83685.98,1,0,0,25623.3,No
CID-004619,Cohen1317,579,Germany,Male,33,4,240725.33,2,0,1,179512.49,No
CID-004620,Lee9454,471,France,Female,80,7,72644.66,2,0,1,113746.48,No
CID-004621,Wong5104,684,Germany,Female,22,2,214469.45,1,0,0,30789.57,Yes
CID-004622,Williams6482,446,Germany,Female,80,7,144155.9,1,0,1,41925.17,No
CID-004623,Nguyen8356,656,France,Female,41,0,147706.84,2,1,0,144242.86,Yes
CID-004624,Garcia9123,740,Spain,Female,43,0,131574.07,2,1,1,92409.42,No
CID-004625,Singh292,372,Germany,Male,60,1,157583.69,3,1,1,42153.85,No
CID-004626,Rossi4685,743,France,Female,60,10,131001.7,1,1,1,132544.97,No
CID-004627,Garcia1378,713,Germany,Male,31,5,12606.41,1,1,0,191536.68,Yes
CID-004628,Smith5766,706,Germany,Female,50,5,122868.23,1,1,0,76973.86,No
CID-004629,Lee7417,469,Spain,Male,70,1,111686.68,2,0,0,66469.38,Yes
CID-004630,Jones9343,701,Spain,Female,38,0,121157.18,2,1,0,116565.05,Yes
CID-004631,Singh2560,609,France,Female,62,10,191938.28,3,0,0,87563.67,No
CID-004632,Wong7168,638,France,Male,59,10,189625.08,2,1,1,197328.66,No
CID-004633,Park5680,587,France,Male,85,3,90243.71,2,1,0,130343.15,No
CID-004634,Patel1652,690,France,Male,83,1,195172.61,1,1,0,168406.18,Yes
CID-004635,Jones4289,518,France,Female,70,1,17925.51,2,1,0,187139.62,No
CID-004636,Park4238,648,Germany,Female,70,0,16833.11,2,1,1,97904.39,No
CID-004637,Khan8591,481,Germany,Female,87,8,188752.41,2,1,1,190977.1,No
CID-004638,Mendoza3951,634,France,Male,39,9,110125.62,2,1,0,133384.58,No
CID-004639,Kim4489,384,France,Male,90,3,203817.68,2,1,0,59918.39,No
CID-004640,Garcia6995,604,Germany,Male,22,0,159814.56,1,1,1,128015.65,Yes
CID-004641,Brown3345,645,France,Male,71,3,113806.42,1,1,0,82684.83,No
CID-004642,Garcia868,524,France,Male,38,8,57912.16,2,1,1,168417.47,No
CID-004643,Diaz3661,646,France,Female,82,6,35295.04,1,1,0,168179.5,No
CID-004644,Cohen6232,729,Spain,Female,91,6,209338.25,3,1,0,101304.57,No
CID-004645,Cohen8677,485,Germany,Male,25,2,120080.11,2,1,1,183962.95,No
CID-004646,Brown4953,613,France,Male,43,8,131107.52,1,1,0,156848.7,No
CID-004647,Nguyen268,440,Spain,Male,54,0,25630.8,1,1,0,101061.33,No
CID-004648,Patel9746,362,Germany,Male,63,3,72649.0,2,1,1,121332.53,No
CID-004649,Mendoza1410,819,Spain,Female,69,0,132146.47,2,0,1,45733.72,Yes
CID-004650,Patel731,704,France,Male,39,4,88406.66,2,0,0,188386.45,No
CID-004651,Khan9654,717,Spain,Male,90,9,34978.44,1,1,1,63759.21,No
CID-004652,Khan328,477,France,Male,23,2,29343.52,1,0,1,97939.06,No
CID-004653,Mendoza811,646,France,Female,91,10,107728.41,1,0,1,37154.24,No
CID-004654,Davis8059,649,Germany,Male,91,7,213260.57,1,1,0,105610.63,Yes
CID-004655,Brown1287,529,France,Female,65,7,94747.79,1,1,0,78408.94,No
CID-004656,Nguyen1371,740,France,Female,79,3,36469.46,2,1,1,172288.25,No
CID-004657,Kim7765,829,Germany,Female,70,9,226873.33,1,1,1,154200.75,No
CID-004658,Tanaka8688,578,Germany,Female,64,7,44981.53,2,1,1,186561.05,Yes
CID-004659,Mendoza8532,399,Germany,Female,67,4,89680.74,1,0,1,98850.35,No
CID-004660,Singh338,577,Germany,Male,77,0,39873.06,2,0,1,51020.06,No
CID-004661,Park9407,710,Germany,Male,41,5,221141.39,1,1,1,92942.54,No
CID-004662,Nguyen137,460,Spain,Male,54,8,72044.37,2,1,1,106396.94,No
CID-004663,Smith5525,366,France,Male,41,1,48640.97,1,1,0,71668.37,No
CID-004664,Diaz3022,712,France,Male,81,6,11583.85,2,0,1,115977.61,No
CID-004665,Garcia6070,839,France,Male,18,10,216009.7,1,1,0,79646.5,No
CID-004666,Kim2074,457,France,Female,58,2,50754.76,4,1,1,140864.66,No
CID-004667,Khan3672,779,Germany,Male,45,1,68067.61,1,1,1,135452.73,Yes
CID-004668,Rossi3002,789,France,Female,90,7,94474.59,2,1,1,37704.56,No
CID-004669,Singh2491,849,France,Female,80,4,26810.26,2,0,1,63967.79,No
CID-004670,Diaz9045,388,France,Female,64,9,143978.55,2,0,0,123328.2,No
CID-004671,Tanaka1048,774,Germany,Male,37,7,75702.98,2,1,1,107532.98,No
CID-004672,Cohen6138,485,Spain,Male,35,8,71574.76,1,1,1,54773.55,No
CID-004673,Smith7312,583,Germany,Female,49,9,96371.06,2,1,0,20174.61,No
CID-004674,Cohen3949,564,Germany,Male,35,7,96960.31,2,0,1,129464.0,No
CID-004675,Mendoza9016,375,France,Female,76,10,149149.71,1,1,0,11480.8,No
CID-004676,Park3054,806,Germany,Female,23,0,61754.73,1,0,0,13967.49,No
CID-004677,Patel5479,565,Spain,Male,25,6,60319.17,1,1,0,151292.29,No
CID-004678,Diaz8155,587,France,Female,67,4,26274.67,2,1,1,69091.15,No
CID-004679,Patel9543,543,Germany,Male,87,1,118647.53,2,1,1,13784.12,No
CID-004680,Diaz6809,637,Spain,Female,40,6,215868.21,1,1,0,181299.03,No
CID-004681,Khan1492,421,France,Male,81,5,164783.24,1,1,0,26459.8,No
CID-004682,Garcia4850,448,France,Female,36,10,54668.82,1,1,0,196527.16,No
CID-004683,Kim4265,465,France,Male,74,2,181595.48,1,1,0,149757.14,Yes
